0,1,2,3,4,5,6
2925,20130822101300-14-3320200,雷注意報,倉敷市,2013-08-22 10:13:00+09,2013-08-25 15:15:00+09,3日05時02分00秒間
2926,20130825004900-18-3320200,洪水注意報,倉敷市,2013-08-25 00:49:00+09,2013-08-25 11:45:00+09,0日10時56分00秒間
2927,20130825004900-10-3320200,大雨注意報,倉敷市,2013-08-25 00:49:00+09,2013-08-25 09:09:00+09,0日08時20分00秒間
2928,20130824114900-10-3320200,大雨注意報,倉敷市,2013-08-24 11:49:00+09,2013-08-24 16:25:00+09,0日04時36分00秒間
2929,20130821101300-14-3320200,雷注意報,倉敷市,2013-08-21 10:13:00+09,2013-08-21 22:30:00+09,0日12時17分00秒間
2930,20130820162000-19-3320200,高潮注意報,倉敷市,2013-08-20 16:20:00+09,2013-08-21 00:45:00+09,0日08時25分00秒間
2931,20130819141400-19-3320200,高潮注意報,倉敷市,2013-08-19 14:14:00+09,2013-08-19 23:36:00+09,0日09時22分00秒間
2932,20130816101300-14-3320200,雷注意報,倉敷市,2013-08-16 10:13:00+09,2013-08-16 20:39:00+09,0日10時26分00秒間
2933,20130815102100-14-3320200,雷注意報,倉敷市,2013-08-15 10:21:00+09,2013-08-15 20:27:00+09,0日10時06分00秒間
2934,20130814101800-14-3320200,雷注意報,倉敷市,2013-08-14 10:18:00+09,2013-08-14 21:20:00+09,0日11時02分00秒間
2935,20130813135000-14-3320200,雷注意報,倉敷市,2013-08-13 13:50:00+09,2013-08-13 19:49:00+09,0日05時59分00秒間
2936,20130811101700-14-3320200,雷注意報,倉敷市,2013-08-11 10:17:00+09,2013-08-11 19:23:00+09,0日09時06分00秒間
2937,20130810101900-14-3320200,雷注意報,倉敷市,2013-08-10 10:19:00+09,2013-08-10 20:36:00+09,0日10時17分00秒間
2938,20130810144000-10-3320200,大雨注意報,倉敷市,2013-08-10 14:40:00+09,2013-08-10 19:09:00+09,0日04時29分00秒間
2939,20130810144000-18-3320200,洪水注意報,倉敷市,2013-08-10 14:40:00+09,2013-08-10 19:09:00+09,0日04時29分00秒間
2940,20130809034000-20-3320200,濃霧注意報,倉敷市,2013-08-09 03:40:00+09,2013-08-09 10:07:00+09,0日06時27分00秒間
2941,20130808161400-10-3320200,大雨注意報,倉敷市,2013-08-08 16:14:00+09,2013-08-08 18:35:00+09,0日02時21分00秒間
2942,20130808161400-18-3320200,洪水注意報,倉敷市,2013-08-08 16:14:00+09,2013-08-08 18:35:00+09,0日02時21分00秒間
2943,20130808101800-14-3320200,雷注意報,倉敷市,2013-08-08 10:18:00+09,2013-08-08 18:35:00+09,0日08時17分00秒間
2944,20130807143300-10-3320200,大雨注意報,倉敷市,2013-08-07 14:33:00+09,2013-08-07 18:45:00+09,0日04時12分00秒間
2945,20130807143300-18-3320200,洪水注意報,倉敷市,2013-08-07 14:33:00+09,2013-08-07 18:45:00+09,0日04時12分00秒間
2946,20130807103100-14-3320200,雷注意報,倉敷市,2013-08-07 10:31:00+09,2013-08-07 18:45:00+09,0日08時14分00秒間
2947,20130806151100-10-3320200,大雨注意報,倉敷市,2013-08-06 15:11:00+09,2013-08-06 18:15:00+09,0日03時04分00秒間
2948,20130806151100-18-3320200,洪水注意報,倉敷市,2013-08-06 15:11:00+09,2013-08-06 18:15:00+09,0日03時04分00秒間
2949,20130806075500-14-3320200,雷注意報,倉敷市,2013-08-06 07:55:00+09,2013-08-06 18:15:00+09,0日10時20分00秒間
2950,20130806024100-20-3320200,濃霧注意報,倉敷市,2013-08-06 02:41:00+09,2013-08-06 07:55:00+09,0日05時14分00秒間
2951,20130805101600-14-3320200,雷注意報,倉敷市,2013-08-05 10:16:00+09,2013-08-05 21:10:00+09,0日10時54分00秒間
2952,20130805165900-10-3320200,大雨注意報,倉敷市,2013-08-05 16:59:00+09,2013-08-05 20:17:00+09,0日03時18分00秒間
2953,20130805165900-18-3320200,洪水注意報,倉敷市,2013-08-05 16:59:00+09,2013-08-05 20:17:00+09,0日03時18分00秒間
2954,20130802170700-14-3320200,雷注意報,倉敷市,2013-08-02 17:07:00+09,2013-08-04 21:19:00+09,2日04時12分00秒間
2955,20130803181400-10-3320200,大雨注意報,倉敷市,2013-08-03 18:14:00+09,2013-08-03 19:30:00+09,0日01時16分00秒間
2956,20130803181400-18-3320200,洪水注意報,倉敷市,2013-08-03 18:14:00+09,2013-08-03 19:30:00+09,0日01時16分00秒間
2957,20130731041900-14-3320200,雷注意報,倉敷市,2013-07-31 04:19:00+09,2013-08-02 08:21:00+09,2日04時02分00秒間
2958,20130728043200-14-3320200,雷注意報,倉敷市,2013-07-28 04:32:00+09,2013-07-30 20:43:00+09,2日16時11分00秒間
2959,20130730063200-10-3320200,大雨注意報,倉敷市,2013-07-30 06:32:00+09,2013-07-30 15:07:00+09,0日08時35分00秒間
2960,20130730063200-18-3320200,洪水注意報,倉敷市,2013-07-30 06:32:00+09,2013-07-30 12:11:00+09,0日05時39分00秒間
2961,20130730052200-20-3320200,濃霧注意報,倉敷市,2013-07-30 05:22:00+09,2013-07-30 08:10:00+09,0日02時48分00秒間
2962,20130727083400-14-3320200,雷注意報,倉敷市,2013-07-27 08:34:00+09,2013-07-27 21:20:00+09,0日12時46分00秒間
2963,20130726092400-14-3320200,雷注意報,倉敷市,2013-07-26 09:24:00+09,2013-07-26 22:36:00+09,0日13時12分00秒間
2964,20130725195500-19-3320200,高潮注意報,倉敷市,2013-07-25 19:55:00+09,2013-07-26 02:45:00+09,0日06時50分00秒間
2965,20130725135500-14-3320200,雷注意報,倉敷市,2013-07-25 13:55:00+09,2013-07-25 19:55:00+09,0日06時00分00秒間
2966,20130724162500-19-3320200,高潮注意報,倉敷市,2013-07-24 16:25:00+09,2013-07-25 02:15:00+09,0日09時50分00秒間
2967,20130724102100-14-3320200,雷注意報,倉敷市,2013-07-24 10:21:00+09,2013-07-24 22:18:00+09,0日11時57分00秒間
2968,20130723102700-14-3320200,雷注意報,倉敷市,2013-07-23 10:27:00+09,2013-07-23 22:34:00+09,0日12時07分00秒間
2969,20130722151000-10-3320200,大雨注意報,倉敷市,2013-07-22 15:10:00+09,2013-07-22 20:07:00+09,0日04時57分00秒間
2970,20130722151000-18-3320200,洪水注意報,倉敷市,2013-07-22 15:10:00+09,2013-07-22 20:07:00+09,0日04時57分00秒間
2971,20130722102800-14-3320200,雷注意報,倉敷市,2013-07-22 10:28:00+09,2013-07-22 20:07:00+09,0日09時39分00秒間
2972,20130721102000-14-3320200,雷注意報,倉敷市,2013-07-21 10:20:00+09,2013-07-21 21:12:00+09,0日10時52分00秒間
2973,20130720135800-14-3320200,雷注意報,倉敷市,2013-07-20 13:58:00+09,2013-07-20 20:34:00+09,0日06時36分00秒間
2974,20130718031600-14-3320200,雷注意報,倉敷市,2013-07-18 03:16:00+09,2013-07-18 20:34:00+09,0日17時18分00秒間
2975,20130717180700-14-3320200,雷注意報,倉敷市,2013-07-17 18:07:00+09,2013-07-17 20:46:00+09,0日02時39分00秒間
2976,20130716170600-14-3320200,雷注意報,倉敷市,2013-07-16 17:06:00+09,2013-07-16 21:51:00+09,0日04時45分00秒間
2977,20130715042600-14-3320200,雷注意報,倉敷市,2013-07-15 04:26:00+09,2013-07-15 18:10:00+09,0日13時44分00秒間
2978,20130715150700-10-3320200,大雨注意報,倉敷市,2013-07-15 15:07:00+09,2013-07-15 16:23:00+09,0日01時16分00秒間
2979,20130715124100-03-3320200,大雨警報,倉敷市,2013-07-15 12:41:00+09,2013-07-15 15:07:00+09,0日02時26分00秒間
2980,20130715124100-18-3320200,洪水注意報,倉敷市,2013-07-15 12:41:00+09,2013-07-15 15:07:00+09,0日02時26分00秒間
2981,20130715114200-10-3320200,大雨注意報,倉敷市,2013-07-15 11:42:00+09,2013-07-15 12:41:00+09,0日00時59分00秒間
2982,20130714152100-10-3320200,大雨注意報,倉敷市,2013-07-14 15:21:00+09,2013-07-14 19:03:00+09,0日03時42分00秒間
2983,20130713043000-14-3320200,雷注意報,倉敷市,2013-07-13 04:30:00+09,2013-07-14 19:03:00+09,1日14時33分00秒間
2984,20130713183100-10-3320200,大雨注意報,倉敷市,2013-07-13 18:31:00+09,2013-07-13 20:20:00+09,0日01時49分00秒間
2985,20130713162400-03-3320200,大雨警報,倉敷市,2013-07-13 16:24:00+09,2013-07-13 18:31:00+09,0日02時07分00秒間
2986,20130713123300-18-3320200,洪水注意報,倉敷市,2013-07-13 12:33:00+09,2013-07-13 18:31:00+09,0日05時58分00秒間
2987,20130713123300-10-3320200,大雨注意報,倉敷市,2013-07-13 12:33:00+09,2013-07-13 16:24:00+09,0日03時51分00秒間
2988,20130711203100-19-3320200,高潮注意報,倉敷市,2013-07-11 20:31:00+09,2013-07-12 03:08:00+09,0日06時37分00秒間
2989,20130710234100-19-3320200,高潮注意報,倉敷市,2013-07-10 23:41:00+09,2013-07-11 02:38:00+09,0日02時57分00秒間
2990,20130709101600-14-3320200,雷注意報,倉敷市,2013-07-09 10:16:00+09,2013-07-09 18:21:00+09,0日08時05分00秒間
2991,20130708081800-14-3320200,雷注意報,倉敷市,2013-07-08 08:18:00+09,2013-07-08 20:17:00+09,0日11時59分00秒間
2992,20130707014400-14-3320200,雷注意報,倉敷市,2013-07-07 01:44:00+09,2013-07-07 19:49:00+09,0日18時05分00秒間
2993,20130706043500-14-3320200,雷注意報,倉敷市,2013-07-06 04:35:00+09,2013-07-06 20:45:00+09,0日16時10分00秒間
2994,20130703043000-14-3320200,雷注意報,倉敷市,2013-07-03 04:30:00+09,2013-07-05 23:30:00+09,2日19時00分00秒間
2995,20130704223100-10-3320200,大雨注意報,倉敷市,2013-07-04 22:31:00+09,2013-07-05 04:14:00+09,0日05時43分00秒間
2996,20130704042500-10-3320200,大雨注意報,倉敷市,2013-07-04 04:25:00+09,2013-07-04 13:16:00+09,0日08時51分00秒間
2997,20130704042500-18-3320200,洪水注意報,倉敷市,2013-07-04 04:25:00+09,2013-07-04 13:16:00+09,0日08時51分00秒間
2998,20130702161100-14-3320200,雷注意報,倉敷市,2013-07-02 16:11:00+09,2013-07-02 19:21:00+09,0日03時10分00秒間
2999,20130629101700-14-3320200,雷注意報,倉敷市,2013-06-29 10:17:00+09,2013-06-29 19:54:00+09,0日09時37分00秒間
3000,20130628153000-14-3320200,雷注意報,倉敷市,2013-06-28 15:30:00+09,2013-06-28 20:42:00+09,0日05時12分00秒間
