0,1,2,3,4,5,6
401,20230327100500-24-3320200,霜注意報,倉敷市,2023-03-27 10:05:00+09,2023-03-28 07:02:00+09,0日20時57分00秒間
402,20230319100500-24-3320200,霜注意報,倉敷市,2023-03-19 10:05:00+09,2023-03-20 07:02:00+09,0日20時57分00秒間
403,20230318100700-24-3320200,霜注意報,倉敷市,2023-03-18 10:07:00+09,2023-03-19 07:05:00+09,0日20時58分00秒間
404,20230313100300-21-3320200,乾燥注意報,倉敷市,2023-03-13 10:03:00+09,2023-03-15 20:08:00+09,2日10時05分00秒間
405,20230314100200-24-3320200,霜注意報,倉敷市,2023-03-14 10:02:00+09,2023-03-15 07:03:00+09,0日21時01分00秒間
406,20230309100800-14-3320200,雷注意報,倉敷市,2023-03-09 10:08:00+09,2023-03-10 04:06:00+09,0日17時58分00秒間
407,20230306040900-21-3320200,乾燥注意報,倉敷市,2023-03-06 04:09:00+09,2023-03-07 20:20:00+09,1日16時11分00秒間
408,20230218161500-15-3320200,強風注意報,倉敷市,2023-02-18 16:15:00+09,2023-02-19 15:42:00+09,0日23時27分00秒間
409,20230218161500-16-3320200,波浪注意報,倉敷市,2023-02-18 16:15:00+09,2023-02-19 15:42:00+09,0日23時27分00秒間
410,20230211050600-20-3320200,濃霧注意報,倉敷市,2023-02-11 05:06:00+09,2023-02-11 11:09:00+09,0日06時03分00秒間
411,20230208021400-20-3320200,濃霧注意報,倉敷市,2023-02-08 02:14:00+09,2023-02-08 09:43:00+09,0日07時29分00秒間
412,20230201041400-15-3320200,強風注意報,倉敷市,2023-02-01 04:14:00+09,2023-02-01 19:15:00+09,0日15時01分00秒間
413,20230201041400-16-3320200,波浪注意報,倉敷市,2023-02-01 04:14:00+09,2023-02-01 19:15:00+09,0日15時01分00秒間
414,20230129180600-14-3320200,雷注意報,倉敷市,2023-01-29 18:06:00+09,2023-01-30 07:47:00+09,0日13時41分00秒間
415,20230127095400-15-3320200,強風注意報,倉敷市,2023-01-27 09:54:00+09,2023-01-28 20:03:00+09,1日10時09分00秒間
416,20230127095400-16-3320200,波浪注意報,倉敷市,2023-01-27 09:54:00+09,2023-01-28 20:03:00+09,1日10時09分00秒間
417,20230124102000-23-3320200,低温注意報,倉敷市,2023-01-24 10:20:00+09,2023-01-26 07:48:00+09,1日21時28分00秒間
418,20230125080200-15-3320200,強風注意報,倉敷市,2023-01-25 08:02:00+09,2023-01-25 16:03:00+09,0日08時01分00秒間
419,20230124043700-16-3320200,波浪注意報,倉敷市,2023-01-24 04:37:00+09,2023-01-25 16:03:00+09,1日11時26分00秒間
420,20230124202200-13-3320200,風雪注意報,倉敷市,2023-01-24 20:22:00+09,2023-01-25 08:02:00+09,0日11時40分00秒間
421,20230124102000-14-3320200,雷注意報,倉敷市,2023-01-24 10:20:00+09,2023-01-25 08:02:00+09,0日21時42分00秒間
422,20230124043700-15-3320200,強風注意報,倉敷市,2023-01-24 04:37:00+09,2023-01-24 20:22:00+09,0日15時45分00秒間
423,20230122202800-12-3320200,大雪注意報,倉敷市,2023-01-22 20:28:00+09,2023-01-23 10:07:00+09,0日13時39分00秒間
424,20230120071000-15-3320200,強風注意報,倉敷市,2023-01-20 07:10:00+09,2023-01-20 20:10:00+09,0日13時00分00秒間
425,20230120071000-16-3320200,波浪注意報,倉敷市,2023-01-20 07:10:00+09,2023-01-20 20:10:00+09,0日13時00分00秒間
426,20230114020900-20-3320200,濃霧注意報,倉敷市,2023-01-14 02:09:00+09,2023-01-14 10:20:00+09,0日08時11分00秒間
427,20230106211400-14-3320200,雷注意報,倉敷市,2023-01-06 21:14:00+09,2023-01-07 11:12:00+09,0日13時58分00秒間
428,20221222045000-14-3320200,雷注意報,倉敷市,2022-12-22 04:50:00+09,2022-12-23 22:27:00+09,1日17時37分00秒間
429,20221222045000-15-3320200,強風注意報,倉敷市,2022-12-22 04:50:00+09,2022-12-23 22:27:00+09,1日17時37分00秒間
430,20221222045000-16-3320200,波浪注意報,倉敷市,2022-12-22 04:50:00+09,2022-12-23 22:27:00+09,1日17時37分00秒間
431,20221219030600-23-3320200,低温注意報,倉敷市,2022-12-19 03:06:00+09,2022-12-19 09:44:00+09,0日06時38分00秒間
432,20221217160300-14-3320200,雷注意報,倉敷市,2022-12-17 16:03:00+09,2022-12-18 16:07:00+09,1日00時04分00秒間
433,20221217160300-15-3320200,強風注意報,倉敷市,2022-12-17 16:03:00+09,2022-12-18 16:07:00+09,1日00時04分00秒間
434,20221217160300-16-3320200,波浪注意報,倉敷市,2022-12-17 16:03:00+09,2022-12-18 16:07:00+09,1日00時04分00秒間
435,20221213045500-15-3320200,強風注意報,倉敷市,2022-12-13 04:55:00+09,2022-12-14 15:38:00+09,1日10時43分00秒間
436,20221213045500-16-3320200,波浪注意報,倉敷市,2022-12-13 04:55:00+09,2022-12-14 15:38:00+09,1日10時43分00秒間
437,20221129041700-14-3320200,雷注意報,倉敷市,2022-11-29 04:17:00+09,2022-11-29 21:28:00+09,0日17時11分00秒間
438,20221126143700-14-3320200,雷注意報,倉敷市,2022-11-26 14:37:00+09,2022-11-26 17:20:00+09,0日02時43分00秒間
439,20221126090700-19-3320200,高潮注意報,倉敷市,2022-11-26 09:07:00+09,2022-11-26 14:37:00+09,0日05時30分00秒間
440,20221123091400-14-3320200,雷注意報,倉敷市,2022-11-23 09:14:00+09,2022-11-23 21:14:00+09,0日12時00分00秒間
441,20221123050900-19-3320200,高潮注意報,倉敷市,2022-11-23 05:09:00+09,2022-11-23 12:27:00+09,0日07時18分00秒間
442,20221113041100-14-3320200,雷注意報,倉敷市,2022-11-13 04:11:00+09,2022-11-13 17:50:00+09,0日13時39分00秒間
443,20221103042600-20-3320200,濃霧注意報,倉敷市,2022-11-03 04:26:00+09,2022-11-03 10:15:00+09,0日05時49分00秒間
444,20221101134800-14-3320200,雷注意報,倉敷市,2022-11-01 13:48:00+09,2022-11-01 17:30:00+09,0日03時42分00秒間
445,20221024100700-14-3320200,雷注意報,倉敷市,2022-10-24 10:07:00+09,2022-10-25 15:42:00+09,1日05時35分00秒間
446,20221009155800-19-3320200,高潮注意報,倉敷市,2022-10-09 15:58:00+09,2022-10-10 00:34:00+09,0日08時36分00秒間
447,20221006155300-19-3320200,高潮注意報,倉敷市,2022-10-06 15:53:00+09,2022-10-06 22:46:00+09,0日06時53分00秒間
448,20221004100400-19-3320200,高潮注意報,倉敷市,2022-10-04 10:04:00+09,2022-10-04 20:40:00+09,0日10時36分00秒間
449,20221001064600-19-3320200,高潮注意報,倉敷市,2022-10-01 06:46:00+09,2022-10-01 15:57:00+09,0日09時11分00秒間
450,20220930042700-19-3320200,高潮注意報,倉敷市,2022-09-30 04:27:00+09,2022-09-30 15:39:00+09,0日11時12分00秒間
451,20220929041000-19-3320200,高潮注意報,倉敷市,2022-09-29 04:10:00+09,2022-09-30 01:50:00+09,0日21時40分00秒間
452,20220928160500-19-3320200,高潮注意報,倉敷市,2022-09-28 16:05:00+09,2022-09-29 01:40:00+09,0日09時35分00秒間
453,20220928040200-19-3320200,高潮注意報,倉敷市,2022-09-28 04:02:00+09,2022-09-28 14:08:00+09,0日10時06分00秒間
454,20220927154100-19-3320200,高潮注意報,倉敷市,2022-09-27 15:41:00+09,2022-09-28 01:51:00+09,0日10時10分00秒間
455,20220927114800-18-3320200,洪水注意報,倉敷市,2022-09-27 11:48:00+09,2022-09-27 15:41:00+09,0日03時53分00秒間
456,20220927034100-14-3320200,雷注意報,倉敷市,2022-09-27 03:41:00+09,2022-09-27 15:41:00+09,0日12時00分00秒間
457,20220927034100-19-3320200,高潮注意報,倉敷市,2022-09-27 03:41:00+09,2022-09-27 13:32:00+09,0日09時51分00秒間
458,20220926153800-19-3320200,高潮注意報,倉敷市,2022-09-26 15:38:00+09,2022-09-27 01:22:00+09,0日09時44分00秒間
459,20220925153700-19-3320200,高潮注意報,倉敷市,2022-09-25 15:37:00+09,2022-09-26 00:40:00+09,0日09時03分00秒間
460,20220924155500-19-3320200,高潮注意報,倉敷市,2022-09-24 15:55:00+09,2022-09-25 00:29:00+09,0日08時34分00秒間
461,20220923160100-19-3320200,高潮注意報,倉敷市,2022-09-23 16:01:00+09,2022-09-23 23:34:00+09,0日07時33分00秒間
