0,1,2,3,4,5,6
578,20220429040900-15-3320200,強風注意報,倉敷市,2022-04-29 04:09:00+09,2022-04-29 20:40:00+09,0日16時31分00秒間
579,20220429040900-16-3320200,波浪注意報,倉敷市,2022-04-29 04:09:00+09,2022-04-29 20:40:00+09,0日16時31分00秒間
580,20220426041500-14-3320200,雷注意報,倉敷市,2022-04-26 04:15:00+09,2022-04-27 04:05:00+09,0日23時50分00秒間
581,20220425011000-20-3320200,濃霧注意報,倉敷市,2022-04-25 01:10:00+09,2022-04-25 10:14:00+09,0日09時04分00秒間
582,20220421214300-20-3320200,濃霧注意報,倉敷市,2022-04-21 21:43:00+09,2022-04-22 09:35:00+09,0日11時52分00秒間
583,20220417040600-21-3320200,乾燥注意報,倉敷市,2022-04-17 04:06:00+09,2022-04-20 20:53:00+09,3日16時47分00秒間
584,20220416094400-24-3320200,霜注意報,倉敷市,2022-04-16 09:44:00+09,2022-04-17 07:31:00+09,0日21時47分00秒間
585,20220415042700-20-3320200,濃霧注意報,倉敷市,2022-04-15 04:27:00+09,2022-04-15 09:41:00+09,0日05時14分00秒間
586,20220414162900-14-3320200,雷注意報,倉敷市,2022-04-14 16:29:00+09,2022-04-14 20:44:00+09,0日04時15分00秒間
587,20220413162600-14-3320200,雷注意報,倉敷市,2022-04-13 16:26:00+09,2022-04-13 18:32:00+09,0日02時06分00秒間
588,20220413015500-20-3320200,濃霧注意報,倉敷市,2022-04-13 01:55:00+09,2022-04-13 11:30:00+09,0日09時35分00秒間
589,20220403040800-21-3320200,乾燥注意報,倉敷市,2022-04-03 04:08:00+09,2022-04-10 18:33:00+09,7日14時25分00秒間
590,20220407132100-14-3320200,雷注意報,倉敷市,2022-04-07 13:21:00+09,2022-04-07 18:38:00+09,0日05時17分00秒間
591,20220404094800-24-3320200,霜注意報,倉敷市,2022-04-04 09:48:00+09,2022-04-05 07:30:00+09,0日21時42分00秒間
592,20220403073300-14-3320200,雷注意報,倉敷市,2022-04-03 07:33:00+09,2022-04-03 20:10:00+09,0日12時37分00秒間
593,20220402100400-24-3320200,霜注意報,倉敷市,2022-04-02 10:04:00+09,2022-04-03 07:33:00+09,0日21時29分00秒間
594,20220402040500-21-3320200,乾燥注意報,倉敷市,2022-04-02 04:05:00+09,2022-04-02 19:29:00+09,0日15時24分00秒間
595,20220401094100-24-3320200,霜注意報,倉敷市,2022-04-01 09:41:00+09,2022-04-02 07:30:00+09,0日21時49分00秒間
596,20220328094700-24-3320200,霜注意報,倉敷市,2022-03-28 09:47:00+09,2022-03-29 07:25:00+09,0日21時38分00秒間
597,20220324095000-24-3320200,霜注意報,倉敷市,2022-03-24 09:50:00+09,2022-03-25 07:28:00+09,0日21時38分00秒間
598,20220323095200-24-3320200,霜注意報,倉敷市,2022-03-23 09:52:00+09,2022-03-24 07:41:00+09,0日21時49分00秒間
599,20220322093000-24-3320200,霜注意報,倉敷市,2022-03-22 09:30:00+09,2022-03-23 07:25:00+09,0日21時55分00秒間
600,20220320100500-24-3320200,霜注意報,倉敷市,2022-03-20 10:05:00+09,2022-03-21 07:30:00+09,0日21時25分00秒間
